month,quarter,season_num,boe_rate,cpi,is_new_build,is_freehold,county_median,town_median,type_F,type_S,type_T,price
3,1,1,4.5,2.6,0,1,225000.0,260000.0,False,False,True,350000
9,3,3,4.0,3.0,0,1,250000.0,269995.0,False,True,False,195000
3,1,1,4.5,2.6,0,1,527500.0,505000.0,False,True,False,525000
6,2,2,4.25,3.3,0,1,180000.0,209000.0,False,True,False,197500
8,3,2,4.25,3.1,0,1,155000.0,162000.0,False,True,False,135000
10,4,3,4.0,3.0,0,1,165000.0,180000.0,False,True,False,160000
4,2,1,4.25,3.5,0,1,204995.0,185000.0,False,False,False,300000
8,3,2,4.25,3.1,0,0,180000.0,210000.0,False,False,False,237000
10,4,3,4.0,3.0,0,1,350000.0,320000.0,False,False,False,485000
3,1,1,4.5,2.6,0,1,315000.0,278000.0,False,False,False,425000
9,3,3,4.0,3.0,0,1,220000.0,245000.0,False,False,False,280000
11,4,3,4.0,2.9,0,1,195500.0,200000.0,False,False,True,189665
11,4,3,4.0,2.9,0,1,345000.0,348000.0,False,False,False,505000
10,4,3,4.0,3.0,0,1,175000.0,250000.0,False,False,True,232000
1,1,0,4.75,3.0,0,1,260000.0,310000.0,False,False,True,275000
5,2,1,4.25,3.4,0,1,310000.0,340000.0,False,True,False,375000
5,2,1,4.25,3.4,0,1,365000.0,340000.0,False,False,True,260000
5,2,1,4.25,3.4,0,1,527500.0,585000.0,False,False,False,575000
2,1,0,4.5,2.8,0,1,315000.0,320000.0,False,False,True,242000
8,3,2,4.25,3.1,0,0,415000.0,410000.0,True,False,False,175000
6,2,2,4.25,3.3,0,1,460000.0,435000.0,False,False,False,1200000
10,4,3,4.0,3.0,0,1,215000.0,185785.0,False,True,False,210000
3,1,1,4.5,2.6,0,1,299999.5,530000.0,False,False,True,400000
3,1,1,4.5,2.6,0,1,290000.0,255000.0,False,False,False,370000
5,2,1,4.25,3.4,0,1,205000.0,255000.0,False,True,False,285000
10,4,3,4.0,3.0,0,1,175000.0,175000.0,False,True,False,200000
9,3,3,4.0,3.0,0,1,205000.0,180000.0,False,True,False,209000
7,3,2,4.25,3.2,0,1,205000.0,205000.0,False,False,True,185000
11,4,3,4.0,2.9,0,0,355000.0,274500.0,True,False,False,175000
4,2,1,4.25,3.5,0,1,460000.0,970000.0,False,False,False,965000
4,2,1,4.25,3.5,0,0,227500.0,232500.0,True,False,False,98000
12,4,0,4.0,2.8,0,1,370000.0,310000.0,False,True,False,410000
3,1,1,4.5,2.6,0,1,194999.0,270000.0,False,False,True,220000
1,1,0,4.75,3.0,0,1,299500.0,275000.0,False,False,True,185000
8,3,2,4.25,3.1,0,1,340000.0,485000.0,False,True,False,960000
6,2,2,4.25,3.3,0,0,455000.0,470000.0,True,False,False,235000
4,2,1,4.25,3.5,0,1,230000.0,230000.0,False,False,True,132000
1,1,0,4.75,3.0,0,0,237500.0,233500.0,True,False,False,45500
10,4,3,4.0,3.0,0,1,527500.0,425000.0,False,False,True,453000
12,4,0,4.0,2.8,0,1,335000.0,350000.0,False,True,False,337000
4,2,1,4.25,3.5,0,1,205000.0,205000.0,False,True,False,120000
8,3,2,4.25,3.1,0,1,240500.0,198975.0,False,False,False,590000
12,4,0,4.0,2.8,0,1,237500.0,237000.0,False,False,True,290000
3,1,1,4.5,2.6,0,1,355000.0,612500.0,False,True,False,400000
6,2,2,4.25,3.3,0,1,340000.0,275000.0,False,False,False,325000
5,2,1,4.25,3.4,0,1,167500.0,175000.0,False,False,True,70000
3,1,1,4.5,2.6,0,1,145000.0,174000.0,False,True,False,428500
6,2,2,4.25,3.3,0,1,490000.0,411000.0,False,False,False,825000
11,4,3,4.0,2.9,0,0,237500.0,237000.0,True,False,False,118000
8,3,2,4.25,3.1,0,1,237500.0,225000.0,False,False,True,217500
1,1,0,4.75,3.0,0,1,205000.0,140000.0,False,False,True,165000
5,2,1,4.25,3.4,0,0,273000.0,282000.0,True,False,False,160000
10,4,3,4.0,3.0,0,1,275000.0,279000.0,False,False,False,285000
3,1,1,4.5,2.6,0,1,215500.0,170000.0,False,False,True,172000
6,2,2,4.25,3.3,0,1,375000.0,340000.0,False,False,True,280000
11,4,3,4.0,2.9,0,1,385000.0,365000.0,False,False,True,303000
10,4,3,4.0,3.0,0,1,315000.0,350000.0,False,False,False,557500
1,1,0,4.75,3.0,0,1,312500.0,295000.0,False,False,True,285000
10,4,3,4.0,3.0,0,1,180000.0,160000.0,False,False,False,247500
3,1,1,4.5,2.6,0,0,415000.0,410000.0,True,False,False,368000
3,1,1,4.5,2.6,0,1,216975.0,235000.0,False,False,False,732500
5,2,1,4.25,3.4,0,0,215000.0,245000.0,True,False,False,220000
5,2,1,4.25,3.4,1,1,407500.0,364000.0,False,True,False,328320
7,3,2,4.25,3.2,0,1,308748.0,250000.0,False,False,True,295000
9,3,3,4.0,3.0,0,0,527500.0,435000.0,True,False,False,130000
2,1,0,4.5,2.8,0,1,235000.0,202750.0,False,True,False,105000
5,2,1,4.25,3.4,0,1,195500.0,200000.0,False,False,False,335000
3,1,1,4.5,2.6,0,1,375000.0,250000.0,False,False,False,290000
6,2,2,4.25,3.3,0,1,235000.0,208625.0,False,False,False,190000
2,1,0,4.5,2.8,0,1,527500.0,574000.0,False,False,True,1300000
3,1,1,4.5,2.6,0,1,310000.0,400000.0,False,False,False,675000
10,4,3,4.0,3.0,0,1,235000.0,245000.0,False,True,False,250000
3,1,1,4.5,2.6,0,1,273000.0,280000.0,False,True,False,190000
12,4,0,4.0,2.8,0,1,385000.0,328500.0,False,False,True,345000
7,3,2,4.25,3.2,0,1,315000.0,278000.0,False,False,True,205000
4,2,1,4.25,3.5,0,1,286000.0,355000.0,False,False,True,265000
6,2,2,4.25,3.3,0,1,225000.0,260000.0,False,True,False,242000
12,4,0,4.0,2.8,0,1,285000.0,285000.0,False,False,True,225000
7,3,2,4.25,3.2,0,1,240500.0,195000.0,False,True,False,162000
10,4,3,4.0,3.0,0,1,455000.0,445000.0,False,False,True,370000
6,2,2,4.25,3.3,0,1,164972.5,167250.0,False,True,False,157000
3,1,1,4.5,2.6,0,1,385000.0,365000.0,False,True,False,400000
9,3,3,4.0,3.0,0,1,195000.0,185000.0,False,True,False,107000
2,1,0,4.5,2.8,0,1,285000.0,357000.0,False,False,False,810000
12,4,0,4.0,2.8,0,1,242000.0,270000.0,False,False,True,257000
10,4,3,4.0,3.0,0,1,230000.0,215000.0,False,False,False,219950
10,4,3,4.0,3.0,0,1,215000.0,218375.0,False,False,True,192500
11,4,3,4.0,2.9,0,1,200000.0,165000.0,False,False,True,227500
1,1,0,4.75,3.0,0,1,230000.0,175000.0,False,False,True,75000
6,2,2,4.25,3.3,0,1,260000.0,265000.0,False,False,False,385000
9,3,3,4.0,3.0,0,1,345000.0,400000.0,False,False,False,400000
3,1,1,4.5,2.6,0,1,527500.0,435000.0,False,True,False,520000
4,2,1,4.25,3.5,0,1,290000.0,282500.0,False,True,False,312000
7,3,2,4.25,3.2,0,1,401250.0,395000.0,False,False,False,925000
3,1,1,4.5,2.6,0,1,299999.5,269000.0,False,False,True,290000
4,2,1,4.25,3.5,1,1,224000.0,230000.0,False,False,True,225000
6,2,2,4.25,3.3,0,1,235000.0,200000.0,False,False,True,100000
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,False,True,380000
10,4,3,4.0,3.0,0,1,205000.0,255000.0,False,True,False,360000
2,1,0,4.5,2.8,0,1,250000.0,182000.0,False,True,False,165000
2,1,0,4.5,2.8,0,1,250000.0,200000.0,False,True,False,157000
11,4,3,4.0,2.9,0,1,455000.0,415000.0,False,True,False,395000
9,3,3,4.0,3.0,0,1,355000.0,355000.0,False,False,False,500000
5,2,1,4.25,3.4,0,1,527500.0,432500.0,False,True,False,500000
6,2,2,4.25,3.3,0,1,407500.0,395001.0,False,False,False,612500
1,1,0,4.75,3.0,0,1,200000.0,222500.0,False,False,True,127500
10,4,3,4.0,3.0,0,1,407500.0,455594.5,False,False,True,240000
9,3,3,4.0,3.0,0,1,398000.0,445000.0,False,False,True,750000
10,4,3,4.0,3.0,0,1,137500.0,137000.0,False,False,True,120000
7,3,2,4.25,3.2,0,0,338000.0,335000.0,True,False,False,193000
7,3,2,4.25,3.2,0,1,137500.0,137000.0,False,False,True,69500
1,1,0,4.75,3.0,0,1,527500.0,574000.0,False,False,True,3250000
8,3,2,4.25,3.1,0,1,527500.0,524250.0,False,False,True,390000
8,3,2,4.25,3.1,0,1,290000.0,275000.0,False,False,False,397500
6,2,2,4.25,3.3,0,0,527500.0,574000.0,True,False,False,590000
7,3,2,4.25,3.2,0,1,270000.0,185000.0,True,False,False,107000
6,2,2,4.25,3.3,0,1,350000.0,350000.0,False,True,False,405000
8,3,2,4.25,3.1,0,0,350000.0,350000.0,True,False,False,413500
6,2,2,4.25,3.3,0,1,370000.0,475750.0,False,False,False,560000
7,3,2,4.25,3.2,0,1,290000.0,288147.5,False,False,False,409000
12,4,0,4.0,2.8,0,0,240500.0,242500.0,False,True,False,318000
2,1,0,4.5,2.8,0,1,270000.0,305000.0,False,False,True,215500
9,3,3,4.0,3.0,0,1,350000.0,230000.0,False,False,False,298000
10,4,3,4.0,3.0,0,0,505000.0,445000.0,True,False,False,232000
9,3,3,4.0,3.0,0,1,215000.0,245000.0,False,True,False,297500
11,4,3,4.0,2.9,0,0,355000.0,380000.0,True,False,False,235000
2,1,0,4.5,2.8,0,1,350000.0,350000.0,False,False,True,425000
4,2,1,4.25,3.5,0,1,286000.0,264500.0,False,True,False,385000
7,3,2,4.25,3.2,0,0,355000.0,612500.0,True,False,False,140000
9,3,3,4.0,3.0,1,1,200000.0,222500.0,False,False,False,392000
9,3,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,1599550
1,1,0,4.75,3.0,0,1,273000.0,282000.0,False,True,False,269000
4,2,1,4.25,3.5,0,0,527500.0,585000.0,True,False,False,350000
1,1,0,4.75,3.0,0,1,208000.0,205000.0,False,False,True,120000
3,1,1,4.5,2.6,0,1,273000.0,285000.0,False,False,True,210000
3,1,1,4.5,2.6,0,1,290000.0,317000.0,False,False,False,345000
10,4,3,4.0,3.0,0,1,273000.0,282000.0,False,False,False,620000
1,1,0,4.75,3.0,0,1,527500.0,574000.0,False,True,False,702500
6,2,2,4.25,3.3,1,1,280000.0,335000.0,False,True,False,244965
12,4,0,4.0,2.8,0,1,167500.0,175000.0,False,False,True,125000
8,3,2,4.25,3.1,0,1,230000.0,175000.0,False,False,True,141500
8,3,2,4.25,3.1,0,1,240000.0,240000.0,False,False,False,363000
4,2,1,4.25,3.5,0,1,275000.0,275000.0,False,False,True,174000
5,2,1,4.25,3.4,0,1,280000.0,271250.0,False,False,False,740000
10,4,3,4.0,3.0,0,0,250000.0,227750.0,True,False,False,107000
8,3,2,4.25,3.1,0,1,240000.0,240000.0,False,False,False,385000
10,4,3,4.0,3.0,0,1,527500.0,574000.0,False,False,True,1130000
5,2,1,4.25,3.4,0,1,260000.0,265000.0,False,True,False,268500
6,2,2,4.25,3.3,0,1,235000.0,265000.0,False,False,False,315000
1,1,0,4.75,3.0,0,0,160000.0,252500.0,False,False,True,210000
7,3,2,4.25,3.2,0,1,545000.0,522500.0,False,False,True,408000
7,3,2,4.25,3.2,0,1,527500.0,600000.0,False,False,False,850000
8,3,2,4.25,3.1,0,1,375000.0,497500.0,False,True,False,515000
11,4,3,4.0,2.9,0,0,527500.0,574000.0,True,False,False,975000
3,1,1,4.5,2.6,0,1,240500.0,301000.0,False,True,False,255000
10,4,3,4.0,3.0,0,1,215000.0,167500.0,False,True,False,130000
6,2,2,4.25,3.3,0,0,527500.0,385000.0,True,False,False,357000
1,1,0,4.75,3.0,0,1,345000.0,348000.0,False,False,False,400000
9,3,3,4.0,3.0,0,0,205000.0,205000.0,False,False,True,115000
7,3,2,4.25,3.2,0,0,290000.0,282500.0,True,False,False,150000
6,2,2,4.25,3.3,1,1,545000.0,630000.0,False,True,False,695000
1,1,0,4.75,3.0,0,0,455000.0,450000.0,True,False,False,350000
11,4,3,4.0,2.9,0,1,299500.0,340000.0,False,False,True,450000
9,3,3,4.0,3.0,0,1,200000.0,218000.0,False,True,False,230000
12,4,0,4.0,2.8,0,1,195000.0,185000.0,False,False,False,205000
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,False,True,1300000
2,1,0,4.5,2.8,0,1,375000.0,480000.0,False,True,False,425000
11,4,3,4.0,2.9,0,1,335000.0,350000.0,False,False,True,325000
12,4,0,4.0,2.8,0,1,175000.0,174000.0,False,False,True,110000
2,1,0,4.5,2.8,0,1,370000.0,310000.0,False,True,False,450000
8,3,2,4.25,3.1,0,1,527500.0,600000.0,False,True,False,700000
8,3,2,4.25,3.1,0,1,200000.0,218000.0,False,False,True,117000
3,1,1,4.5,2.6,0,1,165000.0,180000.0,False,True,False,205000
9,3,3,4.0,3.0,0,1,235000.0,193750.0,False,True,False,220000
6,2,2,4.25,3.3,0,1,527500.0,531500.0,False,False,False,905000
9,3,3,4.0,3.0,0,1,205000.0,205000.0,False,False,True,130000
12,4,0,4.0,2.8,0,0,204995.0,185000.0,True,False,False,72000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,455000
1,1,0,4.75,3.0,0,1,240500.0,250000.0,False,True,False,195000
2,1,0,4.5,2.8,0,1,300000.0,305000.0,False,False,False,340000
6,2,2,4.25,3.3,0,1,505000.0,545000.0,False,False,True,460000
1,1,0,4.75,3.0,0,1,398000.0,445000.0,False,False,False,570000
7,3,2,4.25,3.2,0,1,527500.0,574000.0,False,False,False,700000
2,1,0,4.5,2.8,0,0,200000.0,218000.0,True,False,False,69950
2,1,0,4.5,2.8,0,1,285000.0,285000.0,False,True,False,205000
6,2,2,4.25,3.3,0,1,375000.0,480000.0,False,False,True,178000
9,3,3,4.0,3.0,0,1,350000.0,411000.0,False,False,True,330000
7,3,2,4.25,3.2,0,1,270000.0,323000.0,False,False,True,227500
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,True,False,661000
8,3,2,4.25,3.1,0,0,255000.0,250000.0,False,False,False,450000
12,4,0,4.0,2.8,0,1,237500.0,233500.0,False,True,False,624000
9,3,3,4.0,3.0,0,1,312500.0,315000.0,False,False,True,285000
2,1,0,4.5,2.8,0,1,505000.0,660000.0,False,False,True,415000
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,False,True,1150000
10,4,3,4.0,3.0,0,1,385000.0,360000.0,False,False,True,325000
10,4,3,4.0,3.0,0,1,290000.0,315000.0,False,False,True,205000
10,4,3,4.0,3.0,0,1,370000.0,332750.0,False,False,False,425000
11,4,3,4.0,2.9,0,0,527500.0,550000.0,True,False,False,340000
12,4,0,4.0,2.8,0,1,460000.0,385000.0,False,True,False,178500
10,4,3,4.0,3.0,0,1,235000.0,230000.0,False,True,False,230000
11,4,3,4.0,2.9,0,1,204995.0,140000.0,False,False,True,115000
5,2,1,4.25,3.4,0,1,280000.0,289000.0,False,True,False,305000
3,1,1,4.5,2.6,0,0,290000.0,280000.0,True,False,False,220000
9,3,3,4.0,3.0,0,1,398000.0,350000.0,False,False,False,790000
8,3,2,4.25,3.1,0,0,313000.0,299995.0,True,False,False,97000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,474995
7,3,2,4.25,3.2,0,0,200000.0,136000.0,False,False,True,98000
10,4,3,4.0,3.0,0,0,350000.0,350000.0,True,False,False,251000
12,4,0,4.0,2.8,0,0,155000.0,162000.0,True,False,False,60000
6,2,2,4.25,3.3,0,1,315000.0,278000.0,False,True,False,230000
11,4,3,4.0,2.9,0,1,280000.0,289000.0,False,True,False,165000
10,4,3,4.0,3.0,0,1,375000.0,485000.0,False,False,True,545000
1,1,0,4.75,3.0,0,1,215000.0,245000.0,False,True,False,245000
1,1,0,4.75,3.0,0,1,286000.0,336000.0,False,False,True,230000
10,4,3,4.0,3.0,0,1,237500.0,237000.0,False,False,True,262500
8,3,2,4.25,3.1,0,0,225000.0,215000.0,True,False,False,125000
8,3,2,4.25,3.1,0,1,370000.0,275000.0,False,False,True,250000
8,3,2,4.25,3.1,0,1,527500.0,615000.0,False,False,True,756500
12,4,0,4.0,2.8,0,1,308748.0,249000.0,False,False,False,377500
9,3,3,4.0,3.0,0,1,385000.0,390000.0,False,True,False,620000
9,3,3,4.0,3.0,0,1,308748.0,294975.0,False,False,False,490000
7,3,2,4.25,3.2,0,1,175000.0,175000.0,False,True,False,210500
5,2,1,4.25,3.4,0,1,299500.0,285000.0,False,True,False,330000
6,2,2,4.25,3.3,0,1,273000.0,249500.0,False,True,False,235000
9,3,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,430000
4,2,1,4.25,3.5,0,0,240500.0,210000.0,False,True,False,195000
3,1,1,4.5,2.6,1,1,240000.0,271250.0,False,False,False,502995
11,4,3,4.0,2.9,0,1,370000.0,475750.0,False,False,False,577000
9,3,3,4.0,3.0,0,1,215000.0,185785.0,False,True,False,130000
3,1,1,4.5,2.6,0,0,355000.0,305000.0,True,False,False,320000
7,3,2,4.25,3.2,0,0,240500.0,250000.0,True,False,False,125000
10,4,3,4.0,3.0,0,1,237500.0,233500.0,False,False,True,945000
8,3,2,4.25,3.1,0,1,241500.0,252500.0,False,False,False,300000
6,2,2,4.25,3.3,0,1,237500.0,233500.0,False,False,True,198000
5,2,1,4.25,3.4,0,1,235000.0,245000.0,False,False,False,1575000
2,1,0,4.5,2.8,0,0,200000.0,280000.0,False,False,False,340000
6,2,2,4.25,3.3,0,0,527500.0,574000.0,True,False,False,950000
3,1,1,4.5,2.6,0,1,196000.0,196000.0,False,True,False,125000
1,1,0,4.75,3.0,1,1,407500.0,410750.0,False,False,False,648600
2,1,0,4.5,2.8,0,1,385000.0,365000.0,False,False,True,330000
12,4,0,4.0,2.8,0,0,527500.0,574000.0,True,False,False,540000
3,1,1,4.5,2.6,0,1,310000.0,357296.0,False,False,False,690000
7,3,2,4.25,3.2,0,0,260000.0,265000.0,True,False,False,115000
8,3,2,4.25,3.1,0,0,215000.0,245000.0,True,False,False,164000
2,1,0,4.5,2.8,0,1,355000.0,612500.0,False,False,False,467000
5,2,1,4.25,3.4,0,0,215000.0,245000.0,True,False,False,142000
2,1,0,4.5,2.8,0,1,215000.0,245000.0,False,False,True,180000
6,2,2,4.25,3.3,0,1,175000.0,175000.0,False,True,False,195000
12,4,0,4.0,2.8,0,0,240500.0,210000.0,False,False,True,138000
9,3,3,4.0,3.0,0,1,355000.0,365000.0,False,False,True,342500
10,4,3,4.0,3.0,0,0,315000.0,436000.0,True,False,False,235000
11,4,3,4.0,2.9,0,1,350000.0,350000.0,False,True,False,370000
5,2,1,4.25,3.4,0,1,312500.0,295000.0,False,False,True,215000
7,3,2,4.25,3.2,0,1,505000.0,667000.0,False,False,True,510000
9,3,3,4.0,3.0,0,1,370000.0,310000.0,False,False,False,480000
10,4,3,4.0,3.0,0,1,299999.5,269000.0,False,False,False,525000
2,1,0,4.5,2.8,1,1,250000.0,200000.0,False,True,False,259995
4,2,1,4.25,3.5,0,1,242000.0,270000.0,False,True,False,106000
2,1,0,4.5,2.8,0,0,240500.0,190000.0,False,False,True,151000
3,1,1,4.5,2.6,0,1,205000.0,140000.0,False,True,False,195000
3,1,1,4.5,2.6,0,0,240500.0,250000.0,True,False,False,187500
2,1,0,4.5,2.8,0,1,490000.0,411000.0,False,False,True,240000
7,3,2,4.25,3.2,0,0,415000.0,410000.0,True,False,False,342500
6,2,2,4.25,3.3,0,1,527500.0,560000.0,False,False,False,815000
4,2,1,4.25,3.5,0,0,527500.0,550000.0,True,False,False,295000
7,3,2,4.25,3.2,0,1,370000.0,310000.0,False,True,False,440000
6,2,2,4.25,3.3,0,1,237500.0,367250.0,False,False,False,550000
3,1,1,4.5,2.6,0,1,230000.0,230000.0,False,False,False,335000
9,3,3,4.0,3.0,0,1,205000.0,205000.0,False,False,True,135000
9,3,3,4.0,3.0,0,1,225000.0,350000.0,False,True,False,279580
8,3,2,4.25,3.1,0,1,505000.0,660000.0,False,False,False,970000
7,3,2,4.25,3.2,0,1,290000.0,255000.0,False,False,False,370000
10,4,3,4.0,3.0,0,1,273000.0,265000.0,False,False,False,525000
9,3,3,4.0,3.0,0,1,230000.0,230000.0,False,False,False,325000
11,4,3,4.0,2.9,0,1,370000.0,320000.0,False,False,False,410000
5,2,1,4.25,3.4,0,1,280000.0,248000.0,False,True,False,340000
3,1,1,4.5,2.6,0,1,290000.0,310000.0,False,True,False,275000
11,4,3,4.0,2.9,0,1,200000.0,218000.0,False,False,False,305000
6,2,2,4.25,3.3,0,1,313000.0,335500.0,False,False,False,590000
7,3,2,4.25,3.2,0,1,273000.0,282000.0,False,False,False,265000
3,1,1,4.5,2.6,0,0,255000.0,250000.0,False,False,False,395000
6,2,2,4.25,3.3,1,1,250000.0,245000.0,False,True,False,259995
1,1,0,4.75,3.0,0,1,280000.0,289000.0,False,False,True,248000
1,1,0,4.75,3.0,0,1,242000.0,270000.0,False,True,False,251000
4,2,1,4.25,3.5,0,1,227500.0,232500.0,False,True,False,355000
2,1,0,4.5,2.8,0,1,215000.0,255000.0,False,False,True,402500
2,1,0,4.5,2.8,0,1,385000.0,445000.0,False,True,False,447000
4,2,1,4.25,3.5,0,0,237500.0,207000.0,True,False,False,75500
7,3,2,4.25,3.2,0,1,455000.0,748609.0,False,False,True,530000
12,4,0,4.0,2.8,0,0,355000.0,305000.0,True,False,False,210000
9,3,3,4.0,3.0,0,1,273000.0,265000.0,False,True,False,333000
2,1,0,4.5,2.8,0,0,355000.0,360000.0,True,False,False,215000
6,2,2,4.25,3.3,0,1,315000.0,278000.0,False,True,False,225000
7,3,2,4.25,3.2,0,1,240500.0,377000.0,False,False,True,333000
6,2,2,4.25,3.3,0,1,230000.0,230000.0,False,True,False,185000
11,4,3,4.0,2.9,0,1,286000.0,220000.0,False,True,False,130000
9,3,3,4.0,3.0,0,1,355000.0,275000.0,False,False,False,310000
10,4,3,4.0,3.0,0,0,250000.0,261000.0,True,False,False,235000
6,2,2,4.25,3.3,0,1,375000.0,340000.0,False,False,False,430000
9,3,3,4.0,3.0,0,1,175000.0,199500.0,False,False,True,260000
9,3,3,4.0,3.0,0,1,200000.0,218000.0,False,False,False,369950
4,2,1,4.25,3.5,0,1,240500.0,250000.0,False,True,False,190000
3,1,1,4.5,2.6,0,1,527500.0,380000.0,False,False,True,400000
3,1,1,4.5,2.6,0,1,300000.0,305000.0,False,False,True,375000
2,1,0,4.5,2.8,0,1,365000.0,356415.0,False,True,False,385000
1,1,0,4.75,3.0,0,1,345000.0,348000.0,False,False,True,333000
5,2,1,4.25,3.4,0,1,228000.0,221379.0,False,True,False,261750
11,4,3,4.0,2.9,0,1,145000.0,151500.0,False,True,False,232500
10,4,3,4.0,3.0,0,0,145000.0,174000.0,True,False,False,70000
6,2,2,4.25,3.3,0,0,355000.0,331905.0,True,False,False,178000
3,1,1,4.5,2.6,0,0,375000.0,565000.0,True,False,False,300000
7,3,2,4.25,3.2,0,1,407500.0,495000.0,False,True,False,368000
7,3,2,4.25,3.2,0,1,230000.0,230000.0,False,False,True,97500
10,4,3,4.0,3.0,0,1,200000.0,222500.0,False,True,False,160000
1,1,0,4.75,3.0,0,1,145000.0,145000.0,False,True,False,185000
10,4,3,4.0,3.0,0,0,385000.0,425000.0,True,False,False,247500
11,4,3,4.0,2.9,0,1,355000.0,365000.0,False,False,False,557000
8,3,2,4.25,3.1,0,1,195000.0,177000.0,False,False,False,320000
12,4,0,4.0,2.8,0,1,420000.0,402000.0,False,False,True,450000
7,3,2,4.25,3.2,0,1,225000.0,184000.0,False,True,False,150000
8,3,2,4.25,3.1,0,0,315000.0,262250.0,True,False,False,187500
3,1,1,4.5,2.6,0,1,455000.0,748609.0,False,False,False,922500
8,3,2,4.25,3.1,0,0,355000.0,362500.0,True,False,False,135000
6,2,2,4.25,3.3,0,1,258000.0,257750.0,False,False,True,250000
9,3,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,355000
5,2,1,4.25,3.4,0,1,455000.0,350000.0,False,False,True,370000
12,4,0,4.0,2.8,0,1,216975.0,210000.0,False,False,False,228000
10,4,3,4.0,3.0,0,1,230000.0,189995.0,False,True,False,105000
8,3,2,4.25,3.1,0,1,240500.0,210000.0,False,False,True,201500
7,3,2,4.25,3.2,0,1,160000.0,145000.0,False,False,True,110000
11,4,3,4.0,2.9,0,1,227500.0,232500.0,False,True,False,210000
10,4,3,4.0,3.0,0,1,401250.0,395000.0,False,True,False,320000
5,2,1,4.25,3.4,0,1,145000.0,130000.0,False,False,False,315000
7,3,2,4.25,3.2,0,1,338000.0,308000.0,False,False,True,258500
12,4,0,4.0,2.8,0,1,375000.0,460000.0,False,False,False,577500
3,1,1,4.5,2.6,0,1,370000.0,369000.0,False,False,False,515000
10,4,3,4.0,3.0,0,1,194999.0,195000.0,False,False,False,320000
12,4,0,4.0,2.8,0,1,195000.0,185000.0,False,False,False,368000
3,1,1,4.5,2.6,0,1,200000.0,207750.0,False,True,False,300000
8,3,2,4.25,3.1,0,1,320000.0,320000.0,False,True,False,249200
1,1,0,4.75,3.0,0,1,280000.0,270000.0,False,False,False,495000
3,1,1,4.5,2.6,0,1,355000.0,350000.0,False,True,False,277500
2,1,0,4.5,2.8,0,1,273000.0,265000.0,False,True,False,240000
5,2,1,4.25,3.4,0,1,308748.0,275000.0,False,True,False,272500
9,3,3,4.0,3.0,0,0,237500.0,233500.0,False,True,False,400000
3,1,1,4.5,2.6,0,0,215000.0,210000.0,False,False,False,302000
10,4,3,4.0,3.0,0,1,415000.0,410000.0,False,False,True,736200
1,1,0,4.75,3.0,0,1,250000.0,235000.0,False,False,False,332000
10,4,3,4.0,3.0,0,0,240500.0,242500.0,True,False,False,150000
9,3,3,4.0,3.0,0,1,527500.0,450000.0,False,False,True,450000
8,3,2,4.25,3.1,0,1,235000.0,208625.0,False,True,False,218000
9,3,3,4.0,3.0,0,1,345000.0,350000.0,False,False,True,250000
5,2,1,4.25,3.4,0,0,237500.0,227000.0,True,False,False,112500
8,3,2,4.25,3.1,0,1,455000.0,410000.0,False,True,False,660000
1,1,0,4.75,3.0,0,1,455000.0,577250.0,False,False,False,1490000
9,3,3,4.0,3.0,0,1,240500.0,301000.0,False,False,True,190000
3,1,1,4.5,2.6,0,1,237500.0,362000.0,False,True,False,460000
3,1,1,4.5,2.6,0,1,315000.0,278000.0,False,True,False,355000
1,1,0,4.75,3.0,0,1,177500.0,229644.0,False,True,False,80000
8,3,2,4.25,3.1,0,1,180000.0,152500.0,False,True,False,174000
6,2,2,4.25,3.3,1,1,195000.0,185000.0,False,True,False,292995
10,4,3,4.0,3.0,0,1,250000.0,340000.0,False,False,False,250000
4,2,1,4.25,3.5,0,0,225000.0,184000.0,True,False,False,35000
9,3,3,4.0,3.0,0,1,270000.0,273000.0,False,True,False,820000
4,2,1,4.25,3.5,0,1,145000.0,89950.0,False,False,True,39000
1,1,0,4.75,3.0,0,1,175000.0,160000.0,False,False,False,205000
12,4,0,4.0,2.8,0,0,200000.0,142000.0,False,False,True,195000
2,1,0,4.5,2.8,0,0,260000.0,258000.0,True,False,False,125000
6,2,2,4.25,3.3,0,1,240000.0,240000.0,False,False,False,250000
9,3,3,4.0,3.0,0,1,273000.0,225000.0,False,False,False,370000
8,3,2,4.25,3.1,0,1,199950.0,185000.0,False,False,False,140000
8,3,2,4.25,3.1,0,1,230000.0,235000.0,False,True,False,249950
3,1,1,4.5,2.6,0,1,240000.0,240000.0,False,False,True,130000
8,3,2,4.25,3.1,0,1,235000.0,240000.0,False,True,False,151050
7,3,2,4.25,3.2,0,1,240000.0,240000.0,False,False,False,770000
12,4,0,4.0,2.8,0,1,286000.0,336000.0,False,False,True,239500
